,url,ingredients,instructions
688,https://www.loveandlemons.com/vegan-ice-cream/,"1 (14-ounce) can full fat coconut milk
⅓ cup pure maple syrup
¼ cup tahini
(optional) toppings: sesame seeds, tart cherries, chocolate","Freeze the base of your KitchenAid® Ice Cream Attachment for at least 12 hours, preferably overnight.
In a large bowl, whisk together the coconut milk, tahini, and maple syrup. (If your coconut milk is chunky, you may want to combine the ingredients in a blender).
Pour the mixture into the ice cream maker and churn until thick, about 20 minutes. Scoop out and enjoy! If you would like thicker ice cream, freeze for 1-2 hours before serving."
689,https://www.loveandlemons.com/crudite-platter/,"2 Persian cucumbers, sliced
1 1/2 cups blanched snap peas
3 rainbow carrots, chopped
2 heirloom tomatoes, sliced into wedges
1 baguette, thinly sliced
1/2 teaspoon lemon zest
1/2 teaspoon sea salt
freshly ground black pepper
1/4 cup water","Make the Marinated Feta. Layer the thyme, feta, garlic, sun-dried tomatoes, and peppercorns into a 16-ounce jar. Top with enough olive oil so that the ingredients are submerged. Chill until ready to use. (If the olive oil thickens in the fridge, let it sit at room temp until liquid.).
Make the Cherry Thyme Butter. Combine the butter, dried cherries, thyme, honey, and salt in a food processor and process until the butter is smooth and the ingredients are incorporated. Transfer to a serving dish or store chilled, wrapped in parchment paper.
Make the Herb-y White Bean Dip. In a food processor, pulse the cannellini beans, olive oil, basil, thyme, rosemary, lemon juice and zest, salt, and pepper until combined. With the food processor running, slowly add the water and process until smooth. Transfer to a serving bowl.
Assemble the platter with the cucumbers, snap peas, carrots, tomatoes, baguette, the marinated feta, the cherry compound butter, and the herb-y white bean dip."
690,https://www.loveandlemons.com/strawberry-rhubarb-crumble-bars/,"1 cup diced strawberries
1 cup diced rhubarb
1 teaspoon cornstarch
½ teaspoon lemon juice
½ teaspoon maple syrup
¼ teaspoon vanilla
⅔ cup whole rolled oats, plus more for garnish
⅔ cup chopped walnuts
½ cup almond flour
½ cup brown sugar
¼ cup ground flaxseed
1 teaspoon cinnamon
heaping ¼ teaspoon sea salt
2 tablespoon firm coconut oil, more for greasing
1½ tablespoons water","Preheat the oven to 350°F and line an 8x8-inch baking pan with parchment paper. Lightly spray the exposed pan sides with nonstick cooking spray.
Make the fruit filling: In a medium bowl, mix together the strawberries, rhubarb, cornstarch, lemon juice, maple syrup, and vanilla.
Make the crumble: In a food processor, combine the oats, nuts, almond flour, brown sugar, flaxseed, cinnamon, and salt and pulse until just combined. Add the coconut oil and pulse again. Add the water and pulse again. Press ⅔ of the crumble into the baking pan to form a crust. Bake 20 to 25 minutes or until golden brown and firm. Remove from the oven and let cool for 15 minutes.
Spread the fruit filling over the crust, sprinkle with the remaining crumble, and garnish with some rolled oats. Bake for an additional 20 minutes, or until the fruit is soft and the crumble topping is lightly crisp. Let cool completely before slicing. If not serving the same day, store the bars covered in the refrigerator."
691,https://www.loveandlemons.com/vegan-pasta-salad/,"¼ cup tahini
¼ cup almond milk or water
2 tablespoons lemon juice
2 tablespoons apple cider vinegar
½ tablespoon Dijon mustard
¼ teaspoon maple syrup
½ teaspoon sea salt
Freshly ground black pepper, to taste
½ cup chopped parsley
½ cup chopped basil
2 tablespoons sunflower seeds
½ teaspoon sea salt, more to taste","Bring a medium pot of salted water to a boil and place a bowl of ice water nearby. Blanch the haricots verts for 1 minute, then transfer to the ice water. Drain and pat dry.
Bring a large pot of salted water to a boil. Prepare the pasta according to the instructions on the package, cooking just past al dente. Drain and rinse with cold water.
Make the dressing: In a small-medium bowl, whisk together the milk, tahini, lemon juice, apple cider vinegar, mustard, maple syrup, salt, and pepper.
In a very large bowl, combine the pasta, haricots verts, yellow squash, artichoke hearts, navy beans, cherry tomatoes, red onion, and olives. Toss with the dressing. Mix in the parsley, basil, and sunflower seeds. Season to taste with more salt (I add ½ teaspoon).
Serve at room temperature or store in the fridge for up to 2 days. Season to taste before serving."
692,https://www.loveandlemons.com/chipotle-cauliflower-nachos/,"1 cup chopped cauliflower
1 cup peeled and cubed Yukon gold potato
¼ cup raw cashews
3 tablespoons water, more as needed
2 tablespoons apple cider vinegar
2 tablespoons olive oil
1 chipotle pepper from a can of chipotles in adobo*
1 garlic clove
½ teaspoon onion powder
½ teaspoon sea salt
Tortilla chips
½ cup diced cherry tomatoes
⅓ cup cooked black beans, drained and rinsed
½ cup Pineapple Salsa
¼ cup diced red onion
¼ cup chopped cilantro","Make the sauce: Place the cauliflower and potatoes in a medium saucepan and cover with cold water by about 1-inch. Add a pinch of salt. Bring to a boil, then reduce the heat to a simmer and cook uncovered until fork-tender, 8 to 10 minutes.
Drain, let cool slightly, then place in a high-speed blender with the cashews, water, apple cider vinegar, olive oil, chipotle pepper, garlic, onion powder, and salt. Blend until smooth.
Spread the chips onto a platter, drizzle with the chipotle cauliflower sauce, and top with the cherry tomatoes, black beans, scoops of pineapple salsa, red onion, and the cilantro. Serve and enjoy!"
693,https://www.loveandlemons.com/stuffed-mini-peppers/,"1 can SimplyNature Organic Pinto Beans, drained and rinsed
1 to 2 chipotle peppers from a can of Pueblo Lindo Chipotle Peppers, diced*
1 pound organic mini sweet peppers, sliced in half, seeds and ribbing removed
SimplyNature Organic Extra Virgin Olive Oil, for drizzling
Stonemill Sea Salt and Ground Black Pepper
Cilantro Lime Rice
Pineapple Salsa","Make the beans: In a small bowl, mix the pinto beans with the chipotle peppers. Set aside.
Preheat a grill to medium-high heat. Thread the peppers onto metal skewers, drizzle with olive oil, and sprinkle with pinches of salt and pepper. Grill 2 minutes per side or until charred and tender but not collapsed.
Remove the peppers from the skewers and fill each pepper with rice and top with pineapple salsa. Serve with the pinto beans and extra pineapple salsa on the side."
694,https://www.loveandlemons.com/vegan-sugar-cookies/,"½ cup raw macadamia nuts*
½ cup raw cashews*
2 to 4 tablespoons almond milk
¼ cup maple syrup
2 tablespoons coconut oil
1 teaspoon vanilla
2 teaspoons fresh lemon juice
½ teaspoon salt
1½ cups all-purpose flour
1 cup almond flour
¼ cup plus 2 tablespoons cane sugar
1 tablespoon aluminum-free baking powder
scant 1 teaspoon sea salt
¼ cup + 2 tablespoons chilled coconut oil
½ cup cold almond milk
1½ tablespoons lemon zest**
Supernatural sprinkles, for decorating","Make the frosting: In a high-speed blender, combine the macadamia nuts, cashews, 2 tablespoons of almond milk, maple syrup, coconut oil, vanilla, lemon juice, and salt. Blend until smooth, adding up to 2 tablespoons more almond milk, if necessary, to blend. Use the blender baton to help blend. Chill the frosting while you bake the cookies so that it firms up. (Frosting can be made ahead and stored in the fridge for up to 6 days.)
Preheat the oven to 350°F and line a large baking sheet with parchment paper. Use a food processor to combine the all-purpose flour, almond flour, sugar, baking powder, and salt. Add the coconut oil and pulse until combined. Add the almond milk and lemon zest, and pulse until combined.
Scoop the dough out of the food processor and knead gently to form a ball. Divide the dough into 12 equal pieces and roll each into a smooth ball. Place the balls onto the baking sheet and gently press each down to form small disks.
Bake for 12 to 15 minutes or until very slightly browned. Remove from the oven and cool on the pan for 10 minutes before transferring to a wire rack to finish cooling. Let the cookies cool completely before frosting."
695,https://www.loveandlemons.com/four-simple-summer-snacks/,"½ ripe avocado
¼ cup thawed frozen peas, plus extra for topping
½ garlic clove, minced
½ teaspoon minced ginger
1 teaspoon lemon juice
tiny dab of wasabi, more as desired*
sea salt
4 Wasa Gluten Free Sesame & Sea Salt Crackers
sesame oil, for drizzling
sesame seeds, for sprinkling
½ cup ricotta cheese
½ teaspoon lemon zest
4 Wasa Gluten Free Original Crackers
6 cherry tomatoes, sliced in half
fresh basil leaves
sea salt and freshly ground black pepper
4 Wasa Gluten Free Sesame & Sea Salt Crackers
½ avocado
½ teaspoon lime juice
¼ cup cooked black beans, drained and rinsed
a few leaves of cilantro
pickled red onion
sea salt
4 Wasa Gluten Free Original Crackers
slather of almond butter
6 strawberries, sliced in half
8 blueberries
coconut flakes, for sprinkling","Wasabi Pea Crackers: In a small bowl, mash together the avocado, peas, garlic, ginger, lemon juice, wasabi, a drizzle of sesame oil, and a few pinches of salt. Spread onto (4) crackers and top each with the remaining peas and a sprinkle of sesame seeds.
Crunchy Caprese Crackers: In a small bowl, mix together the ricotta cheese, lemon zest, and a pinch of salt. Spread onto (4) crackers, and top each with the cherry tomatoes and basil. Season with salt and pepper.
Taco Crackers: Use the back of a fork to lightly mash the avocado onto each of (4) crackers with a squeeze of lime and a pinch of salt. Top with the black beans, cilantro, pickled onion, and season with more salt, if desired.
AB&B Crackers: Spread the almond butter onto the crackers and top each with the strawberries, blueberries, and coconut flakes."
696,https://www.loveandlemons.com/spicy-mango-black-bean-avocado-tacos/,"4 to 6 tortillas, lightly charred or warmed (I like La Tortilla Factory White Corn or homemade tortillas)
1 cup cooked black beans, drained and rinsed
2 limes, divided
¼ to ½ teaspoon chili powder*
2 cups shredded green cabbage
½ avocado, thinly sliced
½ mango, diced
2 tablespoons chopped cilantro
2 tablespoons crumbled feta or cotija cheese
sliced serrano pepper and additional sriracha, for serving, optional*
sea salt
⅓ cup mayo (highly recommend Sir Kensington's Avocado Oil Mayo)
2 teaspoons sriracha","In a small bowl, combine the black beans with 1 tablespoon of lime juice, ¼ to ½ teaspoon chili powder, and ¼ teaspoon salt.
Make the spicy mayo: In a small bowl, stir together the mayonnaise and the sriracha.
Toss the cabbage with a squeeze of lime (1 teaspoon or so) and a few pinches of salt.
Fill each tortilla with the cabbage, avocado slices, black beans, mango, cilantro, the spicy mayo, and feta cheese. For spicier tacos, serve with sliced serrano peppers and extra sriracha. Serve with lime slices on the side."
697,https://www.loveandlemons.com/nori-wraps/,"a few dabs of umeboshi paste
3 ounces sliced baked tofu
basil leaves
microgreens
2 tablespoons lime juice
2 to 3 nori sheets, cut into quarters
½ English cucumber, sliced into strips
1 ripe mango, sliced into strips
½ avocado, sliced into strips
pickled ginger
sesame seeds, for sprinkling","Fold the rice vinegar, sugar, and salt into the hot cooked rice. Cover until ready to use.
In a very small bowl, combine the tamari and the lime juice and set aside to use as a dipping sauce.
Make the spicy mayo: In a small bowl, stir together the mayonnaise and the sriracha.
Serve the nori squares, rice, cucumber, mango, avocado, pickled ginger, sesame seeds, and desired extras, on a platter to assemble as you eat, mixing and matching fillings as you like. Serve with the tamari-lime dipping sauce and spicy mayo."
698,https://www.loveandlemons.com/rice-bowl/,"2 handfuls snap peas, strings removed
1 to 2 cups cooked short grain white rice*
2 cups shredded green cabbage
1 small carrot, sliced into very thin coins
½ English cucumber, thinly sliced into coins
1 small ripe ataulfo mango, diced
½ cup cooked black beans, drained and rinsed
2 tablespoons pickled ginger
¼ cup thinly sliced fresh basil
¼ cup toasted peanuts, optional
Sprinkle of sesame seeds, optional
¼ to ½ avocado, optional
2 tablespoons tamari, more for serving
2 tablespoons rice vinegar
2 tablespoons lime juice
2 garlic cloves, minced
2 teaspoons cane sugar
½ teaspoon sriracha, more for serving","Make the dressing: In a small bowl, whisk together the tamari, vinegar, lime juice, garlic, cane sugar, and sriracha.
Bring a small pot of salted water to a boil and place a bowl of ice water nearby. Blanch the snap peas by placing them in the boiling water for 1½ minutes, then scoop them into the ice water to stop the cooking process. Once cooled, drain, pat dry, and chop.
Assemble the bowls with the rice, shredded cabbage, carrot, cucumber, mango, black beans, pickled ginger, and basil. Top with the toasted peanuts, sesame seeds, and avocado, if using. Drizzle bowls with half the dressing and serve the rest on the side along with tamari and sriracha, if desired."
